main.py --seed 7

Namespace(algo='q-learning', convg=0.01, env='tokens-v0', frames=3000, games=500, log_interval=1, lr=0.01, model=None, save_interval=30, seed=7)

Environments loaded

Training status loaded

U 15 | F 15 | G 1 | D 0 | EPS 0.981 | L 1.000 | R 1.000 | Avg L 0.067 | Avg R 1.000
U 236 | F 236 | G 15 | D 0 | EPS 0.687 | L -0.970 | R -1.000 | Avg L -0.004 | Avg R -0.067
U 237 | F 237 | G 15 | D 0 | EPS 0.685 | L -0.970 | R -1.000 | Avg L -0.004 | Avg R -0.067
U 238 | F 238 | G 15 | D 0 | EPS 0.684 | L -0.970 | R -1.000 | Avg L -0.004 | Avg R -0.067
U 239 | F 239 | G 15 | D 0 | EPS 0.683 | L -0.970 | R -1.000 | Avg L -0.004 | Avg R -0.067
U 240 | F 240 | G 16 | D 0 | EPS 0.681 | L 0.021 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 241 | F 241 | G 16 | D 0 | EPS 0.680 | L 0.030 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 242 | F 242 | G 16 | D 0 | EPS 0.679 | L 0.030 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 243 | F 243 | G 16 | D 0 | EPS 0.677 | L 0.030 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 244 | F 244 | G 16 | D 0 | EPS 0.676 | L 0.030 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 245 | F 245 | G 16 | D 0 | EPS 0.675 | L 0.040 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 246 | F 246 | G 16 | D 0 | EPS 0.673 | L 0.040 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 247 | F 247 | G 16 | D 0 | EPS 0.672 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 248 | F 248 | G 16 | D 0 | EPS 0.671 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 249 | F 249 | G 16 | D 0 | EPS 0.669 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 250 | F 250 | G 16 | D 0 | EPS 0.668 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 251 | F 251 | G 16 | D 0 | EPS 0.667 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 252 | F 252 | G 16 | D 0 | EPS 0.665 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 253 | F 253 | G 16 | D 0 | EPS 0.664 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 254 | F 254 | G 16 | D 0 | EPS 0.663 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 255 | F 255 | G 17 | D 0 | EPS 0.661 | L 1.051 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 256 | F 256 | G 17 | D 0 | EPS 0.660 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 257 | F 257 | G 17 | D 0 | EPS 0.659 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 258 | F 258 | G 17 | D 0 | EPS 0.657 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 259 | F 259 | G 17 | D 0 | EPS 0.656 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 260 | F 260 | G 17 | D 0 | EPS 0.655 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 261 | F 261 | G 17 | D 0 | EPS 0.653 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 262 | F 262 | G 17 | D 0 | EPS 0.652 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 263 | F 263 | G 17 | D 0 | EPS 0.651 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 264 | F 264 | G 17 | D 0 | EPS 0.649 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 265 | F 265 | G 17 | D 0 | EPS 0.648 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 266 | F 266 | G 17 | D 0 | EPS 0.647 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 267 | F 267 | G 17 | D 0 | EPS 0.645 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 268 | F 268 | G 17 | D 0 | EPS 0.644 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 269 | F 269 | G 17 | D 0 | EPS 0.643 | L 1.060 | R 1.000 | Avg L 0.004 | Avg R 0.059
U 270 | F 270 | G 18 | D 0 | EPS 0.641 | L 0.051 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 271 | F 271 | G 18 | D 0 | EPS 0.640 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 272 | F 272 | G 18 | D 0 | EPS 0.639 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 273 | F 273 | G 18 | D 0 | EPS 0.637 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 274 | F 274 | G 18 | D 0 | EPS 0.636 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 275 | F 275 | G 18 | D 0 | EPS 0.635 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 276 | F 276 | G 18 | D 0 | EPS 0.633 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 277 | F 277 | G 18 | D 0 | EPS 0.632 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 278 | F 278 | G 18 | D 0 | EPS 0.631 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 279 | F 279 | G 18 | D 0 | EPS 0.629 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 280 | F 280 | G 18 | D 0 | EPS 0.628 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 281 | F 281 | G 18 | D 0 | EPS 0.627 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 282 | F 282 | G 18 | D 0 | EPS 0.625 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 283 | F 283 | G 18 | D 0 | EPS 0.624 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 284 | F 284 | G 18 | D 0 | EPS 0.623 | L 0.060 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 285 | F 285 | G 19 | D 0 | EPS 0.621 | L -0.940 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 286 | F 286 | G 19 | D 0 | EPS 0.620 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 287 | F 287 | G 19 | D 0 | EPS 0.619 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 288 | F 288 | G 19 | D 0 | EPS 0.617 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 289 | F 289 | G 19 | D 0 | EPS 0.616 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 290 | F 290 | G 19 | D 0 | EPS 0.615 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 291 | F 291 | G 19 | D 0 | EPS 0.613 | L -0.939 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 292 | F 292 | G 19 | D 0 | EPS 0.612 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 293 | F 293 | G 19 | D 0 | EPS 0.611 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 294 | F 294 | G 19 | D 0 | EPS 0.609 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 295 | F 295 | G 19 | D 0 | EPS 0.608 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 296 | F 296 | G 19 | D 0 | EPS 0.607 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 297 | F 297 | G 19 | D 0 | EPS 0.605 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 298 | F 298 | G 19 | D 0 | EPS 0.604 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 299 | F 299 | G 19 | D 0 | EPS 0.603 | L -0.930 | R -1.000 | Avg L -0.003 | Avg R -0.053
U 300 | F 300 | G 20 | D 0 | EPS 0.601 | L 0.061 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 301 | F 301 | G 20 | D 0 | EPS 0.600 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 302 | F 302 | G 20 | D 0 | EPS 0.599 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 303 | F 303 | G 20 | D 0 | EPS 0.597 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 304 | F 304 | G 20 | D 0 | EPS 0.596 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 305 | F 305 | G 20 | D 0 | EPS 0.595 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 306 | F 306 | G 20 | D 0 | EPS 0.593 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 307 | F 307 | G 20 | D 0 | EPS 0.592 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 308 | F 308 | G 20 | D 0 | EPS 0.591 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 309 | F 309 | G 20 | D 0 | EPS 0.589 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 310 | F 310 | G 20 | D 0 | EPS 0.588 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 311 | F 311 | G 20 | D 0 | EPS 0.587 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 312 | F 312 | G 20 | D 0 | EPS 0.585 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 313 | F 313 | G 20 | D 0 | EPS 0.584 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 314 | F 314 | G 20 | D 0 | EPS 0.583 | L 0.070 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 315 | F 315 | G 21 | D 0 | EPS 0.581 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 316 | F 316 | G 21 | D 0 | EPS 0.580 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 317 | F 317 | G 21 | D 0 | EPS 0.579 | L 1.071 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 318 | F 318 | G 21 | D 0 | EPS 0.577 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 319 | F 319 | G 21 | D 0 | EPS 0.576 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 320 | F 320 | G 21 | D 0 | EPS 0.575 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 321 | F 321 | G 21 | D 0 | EPS 0.573 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 322 | F 322 | G 21 | D 0 | EPS 0.572 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 323 | F 323 | G 21 | D 0 | EPS 0.571 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 324 | F 324 | G 21 | D 0 | EPS 0.569 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 325 | F 325 | G 21 | D 0 | EPS 0.568 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 326 | F 326 | G 21 | D 0 | EPS 0.567 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 327 | F 327 | G 21 | D 0 | EPS 0.565 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 328 | F 328 | G 21 | D 0 | EPS 0.564 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 329 | F 329 | G 21 | D 0 | EPS 0.563 | L 1.061 | R 1.000 | Avg L 0.003 | Avg R 0.048
U 330 | F 330 | G 22 | D 0 | EPS 0.561 | L 0.051 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 331 | F 331 | G 22 | D 0 | EPS 0.560 | L 0.071 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 332 | F 332 | G 22 | D 0 | EPS 0.559 | L 0.091 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 333 | F 333 | G 22 | D 0 | EPS 0.557 | L 0.091 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 334 | F 334 | G 22 | D 0 | EPS 0.556 | L 0.091 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 335 | F 335 | G 22 | D 0 | EPS 0.555 | L 0.091 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 336 | F 336 | G 22 | D 0 | EPS 0.553 | L 0.091 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 337 | F 337 | G 22 | D 0 | EPS 0.552 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 338 | F 338 | G 22 | D 0 | EPS 0.551 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 339 | F 339 | G 22 | D 0 | EPS 0.549 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 340 | F 340 | G 22 | D 0 | EPS 0.548 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 341 | F 341 | G 22 | D 0 | EPS 0.547 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 342 | F 342 | G 22 | D 0 | EPS 0.545 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 343 | F 343 | G 22 | D 0 | EPS 0.544 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 344 | F 344 | G 22 | D 0 | EPS 0.543 | L 0.081 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 345 | F 345 | G 23 | D 0 | EPS 0.541 | L -0.919 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 346 | F 346 | G 23 | D 0 | EPS 0.540 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 347 | F 347 | G 23 | D 0 | EPS 0.539 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 348 | F 348 | G 23 | D 0 | EPS 0.537 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 349 | F 349 | G 23 | D 0 | EPS 0.536 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 350 | F 350 | G 23 | D 0 | EPS 0.535 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 351 | F 351 | G 23 | D 0 | EPS 0.533 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 352 | F 352 | G 23 | D 0 | EPS 0.532 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 353 | F 353 | G 23 | D 0 | EPS 0.531 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 354 | F 354 | G 23 | D 0 | EPS 0.529 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 355 | F 355 | G 23 | D 0 | EPS 0.528 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 356 | F 356 | G 23 | D 0 | EPS 0.527 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 357 | F 357 | G 23 | D 0 | EPS 0.525 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 358 | F 358 | G 23 | D 0 | EPS 0.524 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 359 | F 359 | G 23 | D 0 | EPS 0.523 | L -0.910 | R -1.000 | Avg L -0.003 | Avg R -0.043
U 360 | F 360 | G 24 | D 0 | EPS 0.521 | L 0.090 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 361 | F 361 | G 24 | D 0 | EPS 0.520 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 362 | F 362 | G 24 | D 0 | EPS 0.519 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 363 | F 363 | G 24 | D 0 | EPS 0.517 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 364 | F 364 | G 24 | D 0 | EPS 0.516 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 365 | F 365 | G 24 | D 0 | EPS 0.515 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 366 | F 366 | G 24 | D 0 | EPS 0.513 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 367 | F 367 | G 24 | D 0 | EPS 0.512 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 368 | F 368 | G 24 | D 0 | EPS 0.511 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 369 | F 369 | G 24 | D 0 | EPS 0.509 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 370 | F 370 | G 24 | D 0 | EPS 0.508 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 371 | F 371 | G 24 | D 0 | EPS 0.507 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 372 | F 372 | G 24 | D 0 | EPS 0.505 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 373 | F 373 | G 24 | D 0 | EPS 0.504 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 374 | F 374 | G 24 | D 0 | EPS 0.503 | L 0.099 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 375 | F 375 | G 25 | D 0 | EPS 0.501 | L 1.100 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 376 | F 376 | G 25 | D 0 | EPS 0.500 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 377 | F 377 | G 25 | D 0 | EPS 0.499 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 378 | F 378 | G 25 | D 0 | EPS 0.497 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 379 | F 379 | G 25 | D 0 | EPS 0.496 | L 1.098 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 380 | F 380 | G 25 | D 0 | EPS 0.495 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 381 | F 381 | G 25 | D 0 | EPS 0.493 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 382 | F 382 | G 25 | D 0 | EPS 0.492 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 383 | F 383 | G 25 | D 0 | EPS 0.491 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 384 | F 384 | G 25 | D 0 | EPS 0.489 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 385 | F 385 | G 25 | D 0 | EPS 0.488 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 386 | F 386 | G 25 | D 0 | EPS 0.487 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 387 | F 387 | G 25 | D 0 | EPS 0.485 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 388 | F 388 | G 25 | D 0 | EPS 0.484 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 389 | F 389 | G 25 | D 0 | EPS 0.483 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.040
U 390 | F 390 | G 26 | D 0 | EPS 0.481 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 391 | F 391 | G 26 | D 0 | EPS 0.480 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 392 | F 392 | G 26 | D 0 | EPS 0.479 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 393 | F 393 | G 26 | D 0 | EPS 0.477 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 394 | F 394 | G 26 | D 0 | EPS 0.476 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 395 | F 395 | G 26 | D 0 | EPS 0.475 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 396 | F 396 | G 26 | D 0 | EPS 0.473 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 397 | F 397 | G 26 | D 0 | EPS 0.472 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 398 | F 398 | G 26 | D 0 | EPS 0.471 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 399 | F 399 | G 26 | D 0 | EPS 0.469 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 400 | F 400 | G 26 | D 0 | EPS 0.468 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 401 | F 401 | G 26 | D 0 | EPS 0.467 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 402 | F 402 | G 26 | D 0 | EPS 0.465 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 403 | F 403 | G 26 | D 0 | EPS 0.464 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 404 | F 404 | G 26 | D 0 | EPS 0.463 | L 2.109 | R 2.000 | Avg L 0.005 | Avg R 0.077
U 405 | F 405 | G 27 | D 0 | EPS 0.461 | L 1.109 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 406 | F 406 | G 27 | D 0 | EPS 0.460 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 407 | F 407 | G 27 | D 0 | EPS 0.459 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 408 | F 408 | G 27 | D 0 | EPS 0.457 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 409 | F 409 | G 27 | D 0 | EPS 0.456 | L 1.118 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 410 | F 410 | G 27 | D 0 | EPS 0.455 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 411 | F 411 | G 27 | D 0 | EPS 0.453 | L 1.138 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 412 | F 412 | G 27 | D 0 | EPS 0.452 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 413 | F 413 | G 27 | D 0 | EPS 0.451 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 414 | F 414 | G 27 | D 0 | EPS 0.449 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 415 | F 415 | G 27 | D 0 | EPS 0.448 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 416 | F 416 | G 27 | D 0 | EPS 0.447 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 417 | F 417 | G 27 | D 0 | EPS 0.445 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 418 | F 418 | G 27 | D 0 | EPS 0.444 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 419 | F 419 | G 27 | D 0 | EPS 0.443 | L 1.128 | R 1.000 | Avg L 0.003 | Avg R 0.037
U 420 | F 420 | G 28 | D 0 | EPS 0.441 | L 0.119 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 421 | F 421 | G 28 | D 0 | EPS 0.440 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 422 | F 422 | G 28 | D 0 | EPS 0.439 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 423 | F 423 | G 28 | D 0 | EPS 0.437 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 424 | F 424 | G 28 | D 0 | EPS 0.436 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 425 | F 425 | G 28 | D 0 | EPS 0.435 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 426 | F 426 | G 28 | D 0 | EPS 0.433 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 427 | F 427 | G 28 | D 0 | EPS 0.432 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 428 | F 428 | G 28 | D 0 | EPS 0.431 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 429 | F 429 | G 28 | D 0 | EPS 0.429 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 430 | F 430 | G 28 | D 0 | EPS 0.428 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 431 | F 431 | G 28 | D 0 | EPS 0.427 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 432 | F 432 | G 28 | D 0 | EPS 0.425 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 433 | F 433 | G 28 | D 0 | EPS 0.424 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 434 | F 434 | G 28 | D 0 | EPS 0.423 | L 0.128 | R 0.000 | Avg L 0.000 | Avg R 0.000
U 435 | F 435 | G 29 | D 0 | EPS 0.421 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 436 | F 436 | G 29 | D 0 | EPS 0.420 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 437 | F 437 | G 29 | D 0 | EPS 0.419 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 438 | F 438 | G 29 | D 0 | EPS 0.417 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 439 | F 439 | G 29 | D 0 | EPS 0.416 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 440 | F 440 | G 29 | D 0 | EPS 0.415 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 441 | F 441 | G 29 | D 0 | EPS 0.413 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 442 | F 442 | G 29 | D 0 | EPS 0.412 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 443 | F 443 | G 29 | D 0 | EPS 0.411 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 444 | F 444 | G 29 | D 0 | EPS 0.409 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 445 | F 445 | G 29 | D 0 | EPS 0.408 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 446 | F 446 | G 29 | D 0 | EPS 0.407 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 447 | F 447 | G 29 | D 0 | EPS 0.405 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 448 | F 448 | G 29 | D 0 | EPS 0.404 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 449 | F 449 | G 29 | D 0 | EPS 0.403 | L -0.881 | R -1.000 | Avg L -0.002 | Avg R -0.034
U 450 | F 450 | G 30 | D 0 | EPS 0.401 | L -1.880 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 451 | F 451 | G 30 | D 0 | EPS 0.400 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 452 | F 452 | G 30 | D 0 | EPS 0.399 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 453 | F 453 | G 30 | D 0 | EPS 0.397 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 454 | F 454 | G 30 | D 0 | EPS 0.396 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 455 | F 455 | G 30 | D 0 | EPS 0.395 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 456 | F 456 | G 30 | D 0 | EPS 0.393 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 457 | F 457 | G 30 | D 0 | EPS 0.392 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
U 458 | F 458 | G 30 | D 0 | EPS 0.391 | L -1.881 | R -2.000 | Avg L -0.004 | Avg R -0.067
